"","createDt","deathCnt","defCnt","gubun","gubunCn","gubunEn","incDec","isolClearCnt","isolIngCnt","localOccCnt","overFlowCnt","qurRate","seq","stdDay","updateDt"
"1349","2020-09-25 09:56:26.332",395,23455,"합계","合<U+8BA1>","Total",114,20978,2082,95,19,"45.24",4549,"2020년 09월 25일 00시","null"
"1350","2020-09-24 14:47:38.985",0,1464,"검역","隔離區","Lazaretto",5,1371,93,0,5,"-",4548,"2020년 09월 24일 00시","null"
"1351","2020-09-24 14:47:38.985",0,59,"제주","<U+6D4E>州","Jeju",1,49,10,0,1,"8.80",4547,"2020년 09월 24일 00시","null"
"1352","2020-09-24 14:47:38.985",0,287,"경남","<U+5E86>南","Gyeongsangnam-do",1,259,28,1,0,"8.54",4546,"2020년 09월 24일 00시","null"
"1353","2020-09-24 14:47:38.985",55,1524,"경북","<U+5E86>北","Gyeongsangbuk-do",2,1423,46,2,0,"57.24",4545,"2020년 09월 24일 00시","null"
"1354","2020-09-24 14:47:38.984",0,168,"전남","全南","Jeollanam-do",1,134,34,0,1,"9.01",4544,"2020년 09월 24일 00시","null"
"1355","2020-09-24 14:47:38.984",0,117,"전북","全北","Jeollabuk-do",1,92,25,1,0,"6.44",4543,"2020년 09월 24일 00시","null"
"1356","2020-09-24 14:47:38.984",3,474,"충남","忠南","Chungcheongnam-do",1,369,102,1,0,"22.33",4542,"2020년 09월 24일 00시","null"
"1357","2020-09-24 14:47:38.984",1,164,"충북","忠北","Chungcheongbuk-do",2,139,24,1,1,"10.25",4541,"2020년 09월 24일 00시","null"
"1358","2020-09-24 14:47:38.984",3,222,"강원","江原","Gangwon-do",2,204,15,2,0,"14.41",4540,"2020년 09월 24일 00시","null"
"1359","2020-09-24 14:47:38.984",68,4272,"경기","京畿","Gyeonggi-do",48,3667,537,43,5,"32.24",4539,"2020년 09월 24일 00시","null"
"1360","2020-09-24 14:47:38.984",0,74,"세종","世宗","Sejong",3,65,9,0,3,"21.62",4538,"2020년 09월 24일 00시","null"
"1361","2020-09-24 14:47:38.984",2,145,"울산","蔚山","Ulsan",0,131,12,0,0,"12.64",4537,"2020년 09월 24일 00시","null"
"1362","2020-09-24 14:47:38.983",3,357,"대전","大田","Daejeon",1,309,45,1,0,"24.22",4536,"2020년 09월 24일 00시","null"
"1363","2020-09-24 14:47:38.983",3,488,"광주","光州","Gwangju",0,451,34,0,0,"33.50",4535,"2020년 09월 24일 00시","null"
"1364","2020-09-24 14:47:38.983",8,898,"인천","仁川","Incheon",10,776,114,10,0,"30.38",4534,"2020년 09월 24일 00시","null"
"1365","2020-09-24 14:47:38.983",193,7129,"대구","大邱","Daegu",1,6888,48,1,0,"292.59",4533,"2020년 09월 24일 00시","null"
"1366","2020-09-24 14:47:38.983",4,404,"부산","釜山","Busan",7,332,68,7,0,"11.84",4532,"2020년 09월 24일 00시","null"
"1367","2020-09-24 14:47:38.983",50,5095,"서울","首<U+5C14>","Seoul",39,4173,872,39,0,"52.34",4531,"2020년 09월 24일 00시","null"
"1368","2020-09-24 14:47:38.983",393,23341,"합계","合<U+8BA1>","Total",125,20832,2116,109,16,"45.02",4530,"2020년 09월 24일 00시","null"
"1369","2020-09-24 10:06:40.521",0,1464,"검역","隔離區","Lazaretto",5,1371,93,0,5,"-",4529,"2020년 09월 24일 00시","null"
"1370","2020-09-24 10:06:40.52",0,59,"제주","<U+6D4E>州","Jeju",1,49,10,1,0,"8.80",4528,"2020년 09월 24일 00시","null"
"1371","2020-09-24 10:06:40.52",0,287,"경남","<U+5E86>南","Gyeongsangnam-do",1,259,28,1,0,"8.54",4527,"2020년 09월 24일 00시","null"
"1372","2020-09-24 10:06:40.52",55,1524,"경북","<U+5E86>北","Gyeongsangbuk-do",2,1423,46,2,0,"57.24",4526,"2020년 09월 24일 00시","null"
"1373","2020-09-24 10:06:40.52",0,168,"전남","全南","Jeollanam-do",1,134,34,0,1,"9.01",4525,"2020년 09월 24일 00시","null"
"1374","2020-09-24 10:06:40.52",0,117,"전북","全北","Jeollabuk-do",1,92,25,1,0,"6.44",4524,"2020년 09월 24일 00시","null"
"1375","2020-09-24 10:06:40.52",3,474,"충남","忠南","Chungcheongnam-do",1,369,102,1,0,"22.33",4523,"2020년 09월 24일 00시","null"
"1376","2020-09-24 10:06:40.52",1,164,"충북","忠北","Chungcheongbuk-do",2,139,24,1,1,"10.25",4522,"2020년 09월 24일 00시","null"
"1377","2020-09-24 10:06:40.52",3,222,"강원","江原","Gangwon-do",2,204,15,2,0,"14.41",4521,"2020년 09월 24일 00시","null"
"1378","2020-09-24 10:06:40.519",68,4272,"경기","京畿","Gyeonggi-do",48,3667,537,43,5,"32.24",4520,"2020년 09월 24일 00시","null"
"1379","2020-09-24 10:06:40.519",0,74,"세종","世宗","Sejong",3,65,9,0,3,"21.62",4519,"2020년 09월 24일 00시","null"
"1380","2020-09-24 10:06:40.519",2,145,"울산","蔚山","Ulsan",0,131,12,0,0,"12.64",4518,"2020년 09월 24일 00시","null"
"1381","2020-09-24 10:06:40.519",3,357,"대전","大田","Daejeon",1,309,45,1,0,"24.22",4517,"2020년 09월 24일 00시","null"
"1382","2020-09-24 10:06:40.519",3,488,"광주","光州","Gwangju",0,451,34,0,0,"33.50",4516,"2020년 09월 24일 00시","null"
"1383","2020-09-24 10:06:40.519",8,898,"인천","仁川","Incheon",10,776,114,10,0,"30.38",4515,"2020년 09월 24일 00시","null"
"1384","2020-09-24 10:06:40.519",193,7129,"대구","大邱","Daegu",1,6888,48,1,0,"292.59",4514,"2020년 09월 24일 00시","null"
"1385","2020-09-24 10:06:40.518",4,404,"부산","釜山","Busan",7,332,68,7,0,"11.84",4513,"2020년 09월 24일 00시","null"
"1386","2020-09-24 10:06:40.518",50,5095,"서울","首<U+5C14>","Seoul",39,4173,872,39,0,"52.34",4512,"2020년 09월 24일 00시","null"
"1387","2020-09-24 10:06:40.518",393,23341,"합계","合<U+8BA1>","Total",125,20832,2116,110,15,"45.02",4511,"2020년 09월 24일 00시","null"
"1388","2020-09-23 10:11:17.386",0,1459,"검역","隔離區","Lazaretto",6,1366,93,0,6,"-",4510,"2020년 09월 23일 00시","null"
"1389","2020-09-23 10:11:17.386",0,58,"제주","<U+6D4E>州","Jeju",0,47,11,0,0,"8.65",4509,"2020년 09월 23일 00시","null"
"1390","2020-09-23 10:11:17.386",0,286,"경남","<U+5E86>南","Gyeongsangnam-do",0,257,29,0,0,"8.51",4508,"2020년 09월 23일 00시","null"
"1391","2020-09-23 10:11:17.386",55,1522,"경북","<U+5E86>北","Gyeongsangbuk-do",6,1420,47,6,0,"57.16",4507,"2020년 09월 23일 00시","null"
"1392","2020-09-23 10:11:17.386",0,167,"전남","全南","Jeollanam-do",0,129,38,0,0,"8.96",4506,"2020년 09월 23일 00시","null"
"1393","2020-09-23 10:11:17.386",0,116,"전북","全北","Jeollabuk-do",1,91,25,0,1,"6.38",4505,"2020년 09월 23일 00시","null"
"1394","2020-09-23 10:11:17.386",2,473,"충남","忠南","Chungcheongnam-do",5,358,113,4,1,"22.29",4504,"2020년 09월 23일 00시","null"
"1395","2020-09-23 10:11:17.386",1,162,"충북","忠北","Chungcheongbuk-do",2,137,24,2,0,"10.13",4503,"2020년 09월 23일 00시","null"
"1396","2020-09-23 10:11:17.385",3,220,"강원","江原","Gangwon-do",1,203,14,1,0,"14.28",4502,"2020년 09월 23일 00시","null"
"1397","2020-09-23 10:11:17.385",65,4224,"경기","京畿","Gyeonggi-do",30,3613,546,28,2,"31.88",4501,"2020년 09월 23일 00시","null"
"1398","2020-09-23 10:11:17.385",0,71,"세종","世宗","Sejong",0,65,6,0,0,"20.74",4500,"2020년 09월 23일 00시","null"
"1399","2020-09-23 10:11:17.385",2,145,"울산","蔚山","Ulsan",2,127,16,2,0,"12.64",4499,"2020년 09월 23일 00시","null"
"1400","2020-09-23 10:11:17.385",3,356,"대전","大田","Daejeon",0,302,51,0,0,"24.15",4498,"2020년 09월 23일 00시","null"
"1401","2020-09-23 10:11:17.385",3,488,"광주","光州","Gwangju",2,441,44,2,0,"33.50",4497,"2020년 09월 23일 00시","null"
"1402","2020-09-23 10:11:17.385",8,888,"인천","仁川","Incheon",5,772,108,5,0,"30.04",4496,"2020년 09월 23일 00시","null"
"1403","2020-09-23 10:11:17.384",193,7128,"대구","大邱","Daegu",3,6885,50,3,0,"292.55",4495,"2020년 09월 23일 00시","null"
"1404","2020-09-23 10:11:17.384",4,397,"부산","釜山","Busan",7,327,66,6,1,"11.64",4494,"2020년 09월 23일 00시","null"
"1405","2020-09-23 10:11:17.384",49,5056,"서울","首<U+5C14>","Seoul",40,4110,897,40,0,"51.94",4493,"2020년 09월 23일 00시","null"
"1406","2020-09-23 10:11:17.384",388,23216,"합계","合<U+8BA1>","Total",110,20650,2178,99,11,"44.78",4492,"2020년 09월 23일 00시","null"
"1407","2020-09-22 10:11:03.092",0,1453,"검역","隔離區","Lazaretto",2,1357,96,0,2,"-",4491,"2020년 09월 22일 00시","null"
"1408","2020-09-22 10:11:03.092",0,58,"제주","<U+6D4E>州","Jeju",0,45,13,0,0,"8.65",4490,"2020년 09월 22일 00시","null"
"1409","2020-09-22 10:11:03.092",0,286,"경남","<U+5E86>南","Gyeongsangnam-do",1,255,31,1,0,"8.51",4489,"2020년 09월 22일 00시","null"
"1410","2020-09-22 10:11:03.092",55,1516,"경북","<U+5E86>北","Gyeongsangbuk-do",4,1420,41,4,0,"56.94",4488,"2020년 09월 22일 00시","null"
"1411","2020-09-22 10:11:03.091",0,167,"전남","全南","Jeollanam-do",0,120,47,0,0,"8.96",4487,"2020년 09월 22일 00시","null"
"1412","2020-09-22 10:11:03.091",0,115,"전북","全北","Jeollabuk-do",0,89,26,0,0,"6.33",4486,"2020년 09월 22일 00시","null"
"1413","2020-09-22 10:11:03.091",2,468,"충남","忠南","Chungcheongnam-do",0,353,113,0,0,"22.05",4485,"2020년 09월 22일 00시","null"
"1414","2020-09-22 10:11:03.091",1,160,"충북","忠北","Chungcheongbuk-do",2,137,22,2,0,"10.00",4484,"2020년 09월 22일 00시","null"
"1415","2020-09-22 10:11:03.091",3,219,"강원","江原","Gangwon-do",2,195,21,2,0,"14.22",4483,"2020년 09월 22일 00시","null"
"1416","2020-09-22 10:11:03.091",65,4194,"경기","京畿","Gyeonggi-do",20,3551,578,14,6,"31.65",4482,"2020년 09월 22일 00시","null"
"1417","2020-09-22 10:11:03.091",0,71,"세종","世宗","Sejong",1,64,7,0,1,"20.74",4481,"2020년 09월 22일 00시","null"
"1418","2020-09-22 10:11:03.091",2,143,"울산","蔚山","Ulsan",1,124,17,1,0,"12.47",4480,"2020년 09월 22일 00시","null"
"1419","2020-09-22 10:11:03.09",3,356,"대전","大田","Daejeon",0,298,55,0,0,"24.15",4479,"2020년 09월 22일 00시","null"
"1420","2020-09-22 10:11:03.09",3,486,"광주","光州","Gwangju",0,432,51,0,0,"33.36",4478,"2020년 09월 22일 00시","null"
"1421","2020-09-22 10:11:03.09",8,883,"인천","仁川","Incheon",2,768,107,2,0,"29.87",4477,"2020년 09월 22일 00시","null"
"1422","2020-09-22 10:11:03.09",193,7125,"대구","大邱","Daegu",0,6874,58,0,0,"292.43",4476,"2020년 09월 22일 00시","null"
"1423","2020-09-22 10:11:03.09",4,390,"부산","釜山","Busan",5,325,61,5,0,"11.43",4475,"2020년 09월 22일 00시","null"
"1424","2020-09-22 10:11:03.09",49,5016,"서울","首<U+5C14>","Seoul",21,4034,933,20,1,"51.53",4474,"2020년 09월 22일 00시","null"
"1425","2020-09-22 10:11:03.09",388,23106,"합계","合<U+8BA1>","Total",61,20441,2277,51,10,"44.57",4473,"2020년 09월 22일 00시","null"
"1426","2020-09-21 10:04:45.368",0,1451,"검역","隔離區","Lazaretto",10,1355,96,0,10,"-",4472,"2020년 09월 21일 00시","null"
"1427","2020-09-21 10:04:45.368",0,58,"제주","<U+6D4E>州","Jeju",0,45,13,0,0,"8.65",4471,"2020년 09월 21일 00시","null"
"1428","2020-09-21 10:04:45.368",0,285,"경남","<U+5E86>南","Gyeongsangnam-do",2,254,31,2,0,"8.48",4470,"2020년 09월 21일 00시","null"
"1429","2020-09-21 10:04:45.367",55,1512,"경북","<U+5E86>北","Gyeongsangbuk-do",1,1411,46,1,0,"56.79",4469,"2020년 09월 21일 00시","null"
"1430","2020-09-21 10:04:45.367",0,167,"전남","全南","Jeollanam-do",0,118,49,0,0,"8.96",4468,"2020년 09월 21일 00시","null"
"1431","2020-09-21 10:04:45.367",0,115,"전북","全北","Jeollabuk-do",0,88,27,0,0,"6.33",4467,"2020년 09월 21일 00시","null"
"1432","2020-09-21 10:04:45.367",2,468,"충남","忠南","Chungcheongnam-do",0,348,118,0,0,"22.05",4466,"2020년 09월 21일 00시","null"
"1433","2020-09-21 10:04:45.367",1,158,"충북","忠北","Chungcheongbuk-do",2,136,21,2,0,"9.88",4465,"2020년 09월 21일 00시","null"
"1434","2020-09-21 10:04:45.367",3,217,"강원","江原","Gangwon-do",0,195,19,0,0,"14.09",4464,"2020년 09월 21일 00시","null"
"1435","2020-09-21 10:04:45.367",63,4174,"경기","京畿","Gyeonggi-do",18,3457,654,18,0,"31.50",4463,"2020년 09월 21일 00시","null"
"1436","2020-09-21 10:04:45.367",0,70,"세종","世宗","Sejong",0,64,6,0,0,"20.45",4462,"2020년 09월 21일 00시","null"
"1437","2020-09-21 10:04:45.366",2,142,"울산","蔚山","Ulsan",0,117,23,0,0,"12.38",4461,"2020년 09월 21일 00시","null"
"1438","2020-09-21 10:04:45.366",3,356,"대전","大田","Daejeon",2,291,62,2,0,"24.15",4460,"2020년 09월 21일 00시","null"
"1439","2020-09-21 10:04:45.366",3,486,"광주","光州","Gwangju",1,423,60,0,1,"33.36",4459,"2020년 09월 21일 00시","null"
"1440","2020-09-21 10:04:45.366",8,881,"인천","仁川","Incheon",2,764,109,1,1,"29.80",4458,"2020년 09월 21일 00시","null"
"1441","2020-09-21 10:04:45.366",193,7125,"대구","大邱","Daegu",1,6873,59,0,1,"292.43",4457,"2020년 09월 21일 00시","null"
"1442","2020-09-21 10:04:45.366",4,385,"부산","釜山","Busan",8,324,57,8,0,"11.28",4456,"2020년 09월 21일 00시","null"
"1443","2020-09-21 10:04:45.366",48,4995,"서울","首<U+5C14>","Seoul",23,3985,962,21,2,"51.32",4455,"2020년 09월 21일 00시","null"
"1444","2020-09-21 10:04:45.365",385,23045,"합계","合<U+8BA1>","Total",70,20248,2412,55,15,"44.45",4454,"2020년 09월 21일 00시","null"
"1445","2020-09-20 09:59:48.757",0,1441,"검역","隔離區","Lazaretto",6,1353,88,0,6,"-",4453,"2020년 09월 20일 00시","null"
"1446","2020-09-20 09:59:48.756",0,58,"제주","<U+6D4E>州","Jeju",0,45,13,0,0,"8.65",4452,"2020년 09월 20일 00시","null"
"1447","2020-09-20 09:59:48.756",0,283,"경남","<U+5E86>南","Gyeongsangnam-do",1,252,31,1,0,"8.42",4451,"2020년 09월 20일 00시","null"
"1448","2020-09-20 09:59:48.756",55,1511,"경북","<U+5E86>北","Gyeongsangbuk-do",5,1410,46,4,1,"56.75",4450,"2020년 09월 20일 00시","null"
"1449","2020-09-20 09:59:48.756",0,167,"전남","全南","Jeollanam-do",0,115,52,0,0,"8.96",4449,"2020년 09월 20일 00시","null"
"1450","2020-09-20 09:59:48.756",0,115,"전북","全北","Jeollabuk-do",0,87,28,0,0,"6.33",4448,"2020년 09월 20일 00시","null"
"1451","2020-09-20 09:59:48.756",2,468,"충남","忠南","Chungcheongnam-do",1,346,120,1,0,"22.05",4447,"2020년 09월 20일 00시","null"
"1452","2020-09-20 09:59:48.756",1,156,"충북","忠北","Chungcheongbuk-do",1,133,22,1,0,"9.75",4446,"2020년 09월 20일 00시","null"
"1453","2020-09-20 09:59:48.756",3,217,"강원","江原","Gangwon-do",0,194,20,0,0,"14.09",4445,"2020년 09월 20일 00시","null"
"1454","2020-09-20 09:59:48.755",62,4156,"경기","京畿","Gyeonggi-do",26,3416,678,24,2,"31.37",4444,"2020년 09월 20일 00시","null"
"1455","2020-09-20 09:59:48.755",0,70,"세종","世宗","Sejong",0,64,6,0,0,"20.45",4443,"2020년 09월 20일 00시","null"
"1456","2020-09-20 09:59:48.755",2,142,"울산","蔚山","Ulsan",1,116,24,1,0,"12.38",4442,"2020년 09월 20일 00시","null"
"1457","2020-09-20 09:59:48.755",3,354,"대전","大田","Daejeon",2,291,60,1,1,"24.01",4441,"2020년 09월 20일 00시","null"
"1458","2020-09-20 09:59:48.755",3,485,"광주","光州","Gwangju",0,422,60,0,0,"33.29",4440,"2020년 09월 20일 00시","null"
"1459","2020-09-20 09:59:48.755",8,879,"인천","仁川","Incheon",3,761,110,3,0,"29.73",4439,"2020년 09월 20일 00시","null"
"1460","2020-09-20 09:59:48.755",193,7124,"대구","大邱","Daegu",2,6872,59,2,0,"292.39",4438,"2020년 09월 20일 00시","null"
"1461","2020-09-20 09:59:48.755",4,377,"부산","釜山","Busan",6,320,53,6,0,"11.05",4437,"2020년 09월 20일 00시","null"
"1462","2020-09-20 09:59:48.754",47,4972,"서울","首<U+5C14>","Seoul",28,3961,964,28,0,"51.08",4436,"2020년 09월 20일 00시","null"
"1463","2020-09-20 09:59:48.754",383,22975,"합계","合<U+8BA1>","Total",82,20158,2434,72,10,"44.31",4435,"2020년 09월 20일 00시","null"
"1464","2020-09-19 10:09:31.197",0,1435,"검역","隔離區","Lazaretto",1,1351,84,0,1,"-",4434,"2020년 09월 19일 00시","null"
"1465","2020-09-19 10:09:31.197",0,58,"제주","<U+6D4E>州","Jeju",0,45,13,0,0,"8.65",4433,"2020년 09월 19일 00시","null"
"1466","2020-09-19 10:09:31.196",0,282,"경남","<U+5E86>南","Gyeongsangnam-do",1,250,32,0,1,"8.39",4432,"2020년 09월 19일 00시","null"
"1467","2020-09-19 10:09:31.196",55,1506,"경북","<U+5E86>北","Gyeongsangbuk-do",4,1410,41,4,0,"56.56",4431,"2020년 09월 19일 00시","null"
"1468","2020-09-19 10:09:31.196",0,167,"전남","全南","Jeollanam-do",0,110,57,0,0,"8.96",4430,"2020년 09월 19일 00시","null"
"1469","2020-09-19 10:09:31.196",0,115,"전북","全北","Jeollabuk-do",1,85,30,1,0,"6.33",4429,"2020년 09월 19일 00시","null"
"1470","2020-09-19 10:09:31.196",2,467,"충남","忠南","Chungcheongnam-do",4,339,126,4,0,"22.00",4428,"2020년 09월 19일 00시","null"
"1471","2020-09-19 10:09:31.196",1,155,"충북","忠北","Chungcheongbuk-do",1,131,23,1,0,"9.69",4427,"2020년 09월 19일 00시","null"
"1472","2020-09-19 10:09:31.196",3,217,"강원","江原","Gangwon-do",0,192,22,0,0,"14.09",4426,"2020년 09월 19일 00시","null"
"1473","2020-09-19 10:09:31.196",59,4130,"경기","京畿","Gyeonggi-do",41,3355,716,41,0,"31.17",4425,"2020년 09월 19일 00시","null"
"1474","2020-09-19 10:09:31.196",0,70,"세종","世宗","Sejong",0,64,6,0,0,"20.45",4424,"2020년 09월 19일 00시","null"
"1475","2020-09-19 10:09:31.195",2,141,"울산","蔚山","Ulsan",0,108,31,0,0,"12.29",4423,"2020년 09월 19일 00시","null"
"1476","2020-09-19 10:09:31.195",3,352,"대전","大田","Daejeon",2,290,59,2,0,"23.88",4422,"2020년 09월 19일 00시","null"
"1477","2020-09-19 10:09:31.195",3,485,"광주","光州","Gwangju",0,412,70,0,0,"33.29",4421,"2020년 09월 19일 00시","null"
"1478","2020-09-19 10:09:31.195",8,876,"인천","仁川","Incheon",11,757,111,11,0,"29.63",4420,"2020년 09월 19일 00시","null"
"1479","2020-09-19 10:09:31.195",192,7122,"대구","大邱","Daegu",2,6867,63,2,0,"292.31",4419,"2020년 09월 19일 00시","null"
"1480","2020-09-19 10:09:31.195",4,371,"부산","釜山","Busan",2,316,51,2,0,"10.87",4418,"2020년 09월 19일 00시","null"
"1481","2020-09-19 10:09:31.195",46,4944,"서울","首<U+5C14>","Seoul",40,3888,1010,38,2,"50.79",4417,"2020년 09월 19일 00시","null"
"1482","2020-09-19 10:09:31.194",378,22893,"합계","合<U+8BA1>","Total",110,19970,2545,106,4,"44.15",4416,"2020년 09월 19일 00시","null"
"1483","2020-09-18 10:00:07.215",0,1434,"검역","隔離區","Lazaretto",2,1341,93,0,2,"-",4415,"2020년 09월 18일 00시","null"
"1484","2020-09-18 10:00:07.215",0,58,"제주","<U+6D4E>州","Jeju",2,45,13,1,1,"8.65",4414,"2020년 09월 18일 00시","null"
"1485","2020-09-18 10:00:07.215",0,281,"경남","<U+5E86>南","Gyeongsangnam-do",4,246,35,3,1,"8.36",4413,"2020년 09월 18일 00시","null"
"1486","2020-09-18 10:00:07.215",55,1502,"경북","<U+5E86>北","Gyeongsangbuk-do",5,1407,40,5,0,"56.41",4412,"2020년 09월 18일 00시","null"
"1487","2020-09-18 10:00:07.215",0,167,"전남","全南","Jeollanam-do",0,100,67,0,0,"8.96",4411,"2020년 09월 18일 00시","null"
"1488","2020-09-18 10:00:07.215",0,114,"전북","全北","Jeollabuk-do",8,79,35,7,1,"6.27",4410,"2020년 09월 18일 00시","null"
"1489","2020-09-18 10:00:07.215",2,463,"충남","忠南","Chungcheongnam-do",6,335,126,3,3,"21.81",4409,"2020년 09월 18일 00시","null"
"1490","2020-09-18 10:00:07.214",1,154,"충북","忠北","Chungcheongbuk-do",3,126,27,3,0,"9.63",4408,"2020년 09월 18일 00시","null"
"1491","2020-09-18 10:00:07.214",3,217,"강원","江原","Gangwon-do",0,188,26,0,0,"14.09",4407,"2020년 09월 18일 00시","null"
"1492","2020-09-18 10:00:07.214",59,4089,"경기","京畿","Gyeonggi-do",37,3296,734,32,5,"30.86",4406,"2020년 09월 18일 00시","null"
"1493","2020-09-18 10:00:07.214",0,70,"세종","世宗","Sejong",0,64,6,0,0,"20.45",4405,"2020년 09월 18일 00시","null"
"1494","2020-09-18 10:00:07.214",1,141,"울산","蔚山","Ulsan",0,108,32,0,0,"12.29",4404,"2020년 09월 18일 00시","null"
"1495","2020-09-18 10:00:07.213",3,350,"대전","大田","Daejeon",3,287,60,2,1,"23.74",4403,"2020년 09월 18일 00시","null"
"1496","2020-09-18 10:00:07.213",3,485,"광주","光州","Gwangju",0,400,82,0,0,"33.29",4402,"2020년 09월 18일 00시","null"
"1497","2020-09-18 10:00:07.213",8,865,"인천","仁川","Incheon",6,738,119,4,2,"29.26",4401,"2020년 09월 18일 00시","null"
"1498","2020-09-18 10:00:07.213",192,7120,"대구","大邱","Daegu",2,6859,69,2,0,"292.22",4400,"2020년 09월 18일 00시","null"
"1499","2020-09-18 10:00:07.213",4,369,"부산","釜山","Busan",2,311,54,1,1,"10.82",4399,"2020년 09월 18일 00시","null"
"1500","2020-09-18 10:00:07.213",46,4904,"서울","首<U+5C14>","Seoul",46,3841,1017,46,0,"50.38",4398,"2020년 09월 18일 00시","null"
"1501","2020-09-18 10:00:07.213",377,22783,"합계","合<U+8BA1>","Total",126,19771,2635,109,17,"43.94",4397,"2020년 09월 18일 00시","null"
"1502","2020-09-17 11:56:10.433",0,1432,"검역","隔離區","Lazaretto",2,1328,104,0,2,"-",4396,"2020년 09월 17일 00시","null"
"1503","2020-09-17 11:56:10.433",0,56,"제주","<U+6D4E>州","Jeju",0,45,11,0,0,"8.35",4395,"2020년 09월 17일 00시","null"
"1504","2020-09-17 11:56:10.433",0,277,"경남","<U+5E86>南","Gyeongsangnam-do",3,241,36,3,0,"8.24",4394,"2020년 09월 17일 00시","null"
"1505","2020-09-17 11:56:10.433",55,1497,"경북","<U+5E86>北","Gyeongsangbuk-do",6,1405,37,6,0,"56.23",4393,"2020년 09월 17일 00시","null"
"1506","2020-09-17 11:56:10.433",0,167,"전남","全南","Jeollanam-do",1,93,74,0,1,"8.96",4392,"2020년 09월 17일 00시","null"
"1507","2020-09-17 11:56:10.432",0,106,"전북","全北","Jeollabuk-do",0,78,28,0,0,"5.83",4391,"2020년 09월 17일 00시","null"
"1508","2020-09-17 11:56:10.432",2,457,"충남","忠南","Chungcheongnam-do",10,324,131,9,1,"21.53",4390,"2020년 09월 17일 00시","null"
"1509","2020-09-17 11:56:10.432",1,151,"충북","忠北","Chungcheongbuk-do",0,123,27,0,0,"9.44",4389,"2020년 09월 17일 00시","null"
"1510","2020-09-17 11:56:10.432",3,217,"강원","江原","Gangwon-do",0,183,31,0,0,"14.09",4388,"2020년 09월 17일 00시","null"
"1511","2020-09-17 11:56:10.432",58,4052,"경기","京畿","Gyeonggi-do",54,3251,743,52,2,"30.58",4387,"2020년 09월 17일 00시","null"
"1512","2020-09-17 11:56:10.432",0,70,"세종","世宗","Sejong",0,63,7,0,0,"20.45",4386,"2020년 09월 17일 00시","null"
"1513","2020-09-17 11:56:10.432",1,141,"울산","蔚山","Ulsan",0,105,35,0,0,"12.29",4385,"2020년 09월 17일 00시","null"
"1514","2020-09-17 11:56:10.432",3,348,"대전","大田","Daejeon",2,279,66,1,1,"23.61",4384,"2020년 09월 17일 00시","null"
"1515","2020-09-17 11:56:10.431",3,485,"광주","光州","Gwangju",1,386,96,1,0,"33.29",4383,"2020년 09월 17일 00시","null"
"1516","2020-09-17 11:56:10.431",7,859,"인천","仁川","Incheon",7,733,119,7,0,"29.06",4382,"2020년 09월 17일 00시","null"
"1517","2020-09-17 11:56:10.431",192,7118,"대구","大邱","Daegu",2,6852,74,2,0,"292.14",4381,"2020년 09월 17일 00시","null"
"1518","2020-09-17 11:56:10.431",4,367,"부산","釜山","Busan",2,306,57,2,0,"10.76",4380,"2020년 09월 17일 00시","null"
"1519","2020-09-17 11:56:10.431",43,4857,"서울","首<U+5C14>","Seoul",63,3748,1066,62,1,"49.90",4379,"2020년 09월 17일 00시","null"
"1520","2020-09-17 11:56:10.431",372,22657,"합계","合<U+8BA1>","Total",153,19543,2742,145,8,"43.70",4378,"2020년 09월 17일 00시","null"
"1521","2020-09-16 09:37:39.851",0,1430,"검역","隔離區","Lazaretto",2,1322,108,0,2,"-",4377,"2020년 09월 16일 00시","null"
"1522","2020-09-16 09:37:39.851",0,56,"제주","<U+6D4E>州","Jeju",0,44,12,0,0,"8.35",4376,"2020년 09월 16일 00시","null"
"1523","2020-09-16 09:37:39.851",0,274,"경남","<U+5E86>南","Gyeongsangnam-do",3,239,35,2,1,"8.15",4375,"2020년 09월 16일 00시","null"
"1524","2020-09-16 09:37:39.851",54,1491,"경북","<U+5E86>北","Gyeongsangbuk-do",2,1404,33,2,0,"56.00",4374,"2020년 09월 16일 00시","null"
"1525","2020-09-16 09:37:39.85",0,166,"전남","全南","Jeollanam-do",0,82,84,0,0,"8.90",4373,"2020년 09월 16일 00시","null"
"1526","2020-09-16 09:37:39.85",0,106,"전북","全北","Jeollabuk-do",5,76,30,5,0,"5.83",4372,"2020년 09월 16일 00시","null"
"1527","2020-09-16 09:37:39.85",2,447,"충남","忠南","Chungcheongnam-do",2,316,129,2,0,"21.06",4371,"2020년 09월 16일 00시","null"
"1528","2020-09-16 09:37:39.85",1,151,"충북","忠北","Chungcheongbuk-do",2,117,33,2,0,"9.44",4370,"2020년 09월 16일 00시","null"
"1529","2020-09-16 09:37:39.85",3,217,"강원","江原","Gangwon-do",0,180,34,0,0,"14.09",4369,"2020년 09월 16일 00시","null"
"1530","2020-09-16 09:37:39.85",56,3998,"경기","京畿","Gyeonggi-do",26,3174,768,24,2,"30.17",4368,"2020년 09월 16일 00시","null"
"1531","2020-09-16 09:37:39.85",0,70,"세종","世宗","Sejong",0,63,7,0,0,"20.45",4367,"2020년 09월 16일 00시","null"
"1532","2020-09-16 09:37:39.85",1,141,"울산","蔚山","Ulsan",0,102,38,0,0,"12.29",4366,"2020년 09월 16일 00시","null"
